annee,parametre,entite_geo,indicateur,valeur
1999,DBO5,32,indic_b100,"0,5803108808"
2000,DBO5,32,indic_b100,"0,7142857143"
2001,DBO5,32,indic_b100,"0,5497382199"
2002,DBO5,32,indic_b100,"0,5057545793"
2003,DBO5,32,indic_b100,"0,6583541147"
2004,DBO5,32,indic_b100,"0,5282627996"
2005,DBO5,32,indic_b100,"0,5293775451"
2006,DBO5,32,indic_b100,"0,466114235"
2007,DBO5,32,indic_b100,"0,6286701209"
2008,DBO5,32,indic_b100,"0,5497382199"
2009,DBO5,32,indic_b100,"0,6818181818"
2010,DBO5,32,indic_b100,"0,6108202443"
2011,DBO5,32,indic_b100,"0,5454545455"
2012,DBO5,32,indic_b100,"0,7492795389"
2013,DBO5,32,indic_b100,"0,4149855908"
2014,DBO5,32,indic_b100,"0,4312678063"
2015,DBO5,32,indic_b100,"0,4298609056"
2016,DBO5,32,indic_b100,"0,5259067358"
2017,DBO5,32,indic_b100,"0,5475504323"
2018,DBO5,32,indic_b100,"0,6332951945"
1971,DBO5,65,indic_b100,"1,5170797053"
1972,DBO5,65,indic_b100,"0,9691734217"
1973,DBO5,65,indic_b100,1
1974,DBO5,65,indic_b100,"0,5577713241"
1975,DBO5,65,indic_b100,"0,6154243304"
1976,DBO5,65,indic_b100,"0,5370506615"
1977,DBO5,65,indic_b100,"0,4031312793"
1978,DBO5,65,indic_b100,"0,6461156145"
1979,DBO5,65,indic_b100,"0,6749600615"
1980,DBO5,65,indic_b100,"0,3175776721"
1981,DBO5,65,indic_b100,"0,559289567"
1982,DBO5,65,indic_b100,"0,3315472204"
1983,DBO5,65,indic_b100,"0,4521098459"
1984,DBO5,65,indic_b100,"0,5048559946"
1985,DBO5,65,indic_b100,"0,5376747995"
1986,DBO5,65,indic_b100,"0,5695192722"
1987,DBO5,65,indic_b100,"0,3660262118"
1988,DBO5,65,indic_b100,"0,3517737245"
1989,DBO5,65,indic_b100,"0,5691293334"
1990,DBO5,65,indic_b100,"0,2826186839"
1991,DBO5,65,indic_b100,"0,3772050735"
1992,DBO5,65,indic_b100,"0,2695808761"
1993,DBO5,65,indic_b100,"0,2242905238"
1994,DBO5,65,indic_b100,"0,3341256487"
1995,DBO5,65,indic_b100,"0,4437414787"
1996,DBO5,65,indic_b100,"0,364447746"
1997,DBO5,65,indic_b100,"0,2946650766"
1998,DBO5,65,indic_b100,"0,3573260582"
1999,DBO5,65,indic_b100,"0,3735862208"
2000,DBO5,65,indic_b100,"0,388656549"
2001,DBO5,65,indic_b100,"0,2633345858"
2002,DBO5,65,indic_b100,"0,3932836828"
2003,DBO5,65,indic_b100,"0,3178654861"
2004,DBO5,65,indic_b100,"0,4164327603"
2005,DBO5,65,indic_b100,"0,4258775278"
2006,DBO5,65,indic_b100,"0,3283752362"
2007,DBO5,65,indic_b100,"0,4423612132"
2008,DBO5,65,indic_b100,"0,3842444733"
2009,DBO5,65,indic_b100,"0,4120044331"
2010,DBO5,65,indic_b100,"0,3164446732"
2011,DBO5,65,indic_b100,"0,4274805583"
2012,DBO5,65,indic_b100,"0,580311431"
2013,DBO5,65,indic_b100,"0,366663572"
2014,DBO5,65,indic_b100,"0,340922684"
2015,DBO5,65,indic_b100,"0,3313394567"
2016,DBO5,65,indic_b100,"0,2607589007"
2017,DBO5,65,indic_b100,"0,2779612075"
2018,DBO5,65,indic_b100,"0,2802191302"
1971,DBO5,82,indic_b100,"1,1239996971"
1972,DBO5,82,indic_b100,"0,7765364569"
1973,DBO5,82,indic_b100,"1,0463990499"
1974,DBO5,82,indic_b100,"0,990558403"
1975,DBO5,82,indic_b100,"0,9689776099"
1976,DBO5,82,indic_b100,"0,8474642124"
1977,DBO5,82,indic_b100,"0,4466609987"
1978,DBO5,82,indic_b100,"0,8498876602"
1979,DBO5,82,indic_b100,"0,6541020212"
1980,DBO5,82,indic_b100,"0,5161621392"
1981,DBO5,82,indic_b100,"0,7608941879"
1982,DBO5,82,indic_b100,"0,5404040404"
1983,DBO5,82,indic_b100,"0,6530684371"
1984,DBO5,82,indic_b100,"0,6142676768"
1985,DBO5,82,indic_b100,"0,6879376989"
1986,DBO5,82,indic_b100,"0,5372424723"
1987,DBO5,82,indic_b100,"0,4375809498"
1988,DBO5,82,indic_b100,"0,4286616162"
1989,DBO5,82,indic_b100,"0,5744949495"
1990,DBO5,82,indic_b100,"0,4217357197"
1991,DBO5,82,indic_b100,"0,5891556515"
1992,DBO5,82,indic_b100,"0,4627268826"
1993,DBO5,82,indic_b100,"0,3314809819"
1994,DBO5,82,indic_b100,"0,5430463576"
1995,DBO5,82,indic_b100,"0,5132450331"
1996,DBO5,82,indic_b100,"0,4065821419"
1997,DBO5,82,indic_b100,"0,4143512274"
1998,DBO5,82,indic_b100,"0,3708609272"
1999,DBO5,82,indic_b100,"0,4307088202"
2000,DBO5,82,indic_b100,"0,3752759382"
2001,DBO5,82,indic_b100,"0,3328050713"
2002,DBO5,82,indic_b100,"0,2791631242"
2003,DBO5,82,indic_b100,"0,4143512274"
2004,DBO5,82,indic_b100,"0,3295975673"
2005,DBO5,82,indic_b100,"0,3060548839"
2006,DBO5,82,indic_b100,"0,2869757174"
2007,DBO5,82,indic_b100,"0,5395198274"
2008,DBO5,82,indic_b100,"0,2859455085"
2009,DBO5,82,indic_b100,"0,2789488299"
2010,DBO5,82,indic_b100,"0,3090507726"
2011,DBO5,82,indic_b100,"0,2557323982"
2012,DBO5,82,indic_b100,"0,3718851618"
2013,DBO5,82,indic_b100,"0,3549359722"
2014,DBO5,82,indic_b100,"0,303210143"
2015,DBO5,82,indic_b100,"0,3002207506"
2016,DBO5,82,indic_b100,"0,2649006623"
2017,DBO5,82,indic_b100,"0,3181516973"
2018,DBO5,82,indic_b100,"0,2904349582"
1971,DBO5,81,indic_b100,"1,2996108949"
1972,DBO5,81,indic_b100,"0,7729393468"
1973,DBO5,81,indic_b100,"1,1646568953"
1974,DBO5,81,indic_b100,"0,9878751326"
1975,DBO5,81,indic_b100,"0,5902858076"
1976,DBO5,81,indic_b100,"0,8927942911"
1977,DBO5,81,indic_b100,"0,698414161"
1978,DBO5,81,indic_b100,"0,6178002465"
1979,DBO5,81,indic_b100,"0,5804832388"
1980,DBO5,81,indic_b100,"0,4192805349"
1981,DBO5,81,indic_b100,"0,7249562012"
1982,DBO5,81,indic_b100,"0,3540462428"
1983,DBO5,81,indic_b100,"0,7446950943"
1984,DBO5,81,indic_b100,"0,7521544775"
1985,DBO5,81,indic_b100,"0,6539504758"
1986,DBO5,81,indic_b100,"0,7444504424"
1987,DBO5,81,indic_b100,"1,021935505"
1988,DBO5,81,indic_b100,"0,9160642661"
1989,DBO5,81,indic_b100,"1,0580875782"
1990,DBO5,81,indic_b100,"0,9787760691"
1991,DBO5,81,indic_b100,"0,8568796069"
1992,DBO5,81,indic_b100,"0,7518427518"
1993,DBO5,81,indic_b100,"0,5994522827"
1994,DBO5,81,indic_b100,"0,567566523"
1995,DBO5,81,indic_b100,"0,460356541"
1996,DBO5,81,indic_b100,"0,4311523518"
1997,DBO5,81,indic_b100,"0,5764945357"
1998,DBO5,81,indic_b100,"0,3938554355"
1999,DBO5,81,indic_b100,"0,4326442284"
2000,DBO5,81,indic_b100,"0,3069043606"
2001,DBO5,81,indic_b100,"0,3698748127"
2002,DBO5,81,indic_b100,"0,387086581"
2003,DBO5,81,indic_b100,"0,3787071495"
2004,DBO5,81,indic_b100,"0,305787098"
2005,DBO5,81,indic_b100,"0,4087031044"
2006,DBO5,81,indic_b100,"0,3964872551"
2007,DBO5,81,indic_b100,"0,4527027027"
2008,DBO5,81,indic_b100,"0,1935432905"
2009,DBO5,81,indic_b100,"0,2144572684"
2010,DBO5,81,indic_b100,"0,1740522758"
2011,DBO5,81,indic_b100,"0,1700416052"
2012,DBO5,81,indic_b100,"0,1732882502"
2013,DBO5,81,indic_b100,"0,1645117969"
2014,DBO5,81,indic_b100,"0,1603644407"
2015,DBO5,81,indic_b100,"0,1827548896"
2016,DBO5,81,indic_b100,"0,1284305812"
2017,DBO5,81,indic_b100,"0,2032681935"
2018,DBO5,81,indic_b100,"0,2206734211"
1971,DBO5,31,indic_b100,"1,2483220814"
1972,DBO5,31,indic_b100,"0,706094266"
1973,DBO5,31,indic_b100,"1,0664911126"
1974,DBO5,31,indic_b100,"0,9781792105"
1975,DBO5,31,indic_b100,1
1976,DBO5,31,indic_b100,"0,9570093458"
1977,DBO5,31,indic_b100,"0,6682904401"
1978,DBO5,31,indic_b100,"0,6671492156"
1979,DBO5,31,indic_b100,"0,6830637764"
1980,DBO5,31,indic_b100,"0,5651041667"
1981,DBO5,31,indic_b100,"0,6308975203"
1982,DBO5,31,indic_b100,"0,4837536372"
1983,DBO5,31,indic_b100,"0,6778584392"
1984,DBO5,31,indic_b100,"0,6619633744"
1985,DBO5,31,indic_b100,"0,7515485203"
1986,DBO5,31,indic_b100,"0,6236466733"
1987,DBO5,31,indic_b100,"0,4861495845"
1988,DBO5,31,indic_b100,"0,530418251"
1989,DBO5,31,indic_b100,"0,7357414449"
1990,DBO5,31,indic_b100,"0,6220703125"
1991,DBO5,31,indic_b100,"0,855513308"
1992,DBO5,31,indic_b100,"0,5105597039"
1993,DBO5,31,indic_b100,"0,68183302"
1994,DBO5,31,indic_b100,"0,5664943666"
1995,DBO5,31,indic_b100,"0,546197207"
1996,DBO5,31,indic_b100,"0,4020962385"
1997,DBO5,31,indic_b100,"0,5430565122"
1998,DBO5,31,indic_b100,"0,5475285171"
1999,DBO5,31,indic_b100,"0,5440345288"
2000,DBO5,31,indic_b100,"0,4973203117"
2001,DBO5,31,indic_b100,"0,4880337056"
2002,DBO5,31,indic_b100,"0,4804804805"
2003,DBO5,31,indic_b100,"0,3582217232"
2004,DBO5,31,indic_b100,"0,4286781957"
2005,DBO5,31,indic_b100,"0,4175257732"
2006,DBO5,31,indic_b100,"0,4119907415"
2007,DBO5,31,indic_b100,"0,5420253193"
2008,DBO5,31,indic_b100,"0,3605332066"
2009,DBO5,31,indic_b100,"0,3885726477"
2010,DBO5,31,indic_b100,"0,4782299647"
2011,DBO5,31,indic_b100,"0,3605341246"
2012,DBO5,31,indic_b100,"0,4545689343"
2013,DBO5,31,indic_b100,"0,4416282642"
2014,DBO5,31,indic_b100,"0,351600388"
2015,DBO5,31,indic_b100,"0,4145656837"
2016,DBO5,31,indic_b100,"0,3991160309"
2017,DBO5,31,indic_b100,"0,4210526316"
2018,DBO5,31,indic_b100,"0,404903674"
1971,DBO5,09,indic_b100,"1,1418750784"
1972,DBO5,09,indic_b100,"1,310162031"
1973,DBO5,09,indic_b100,"1,2576261794"
1974,DBO5,09,indic_b100,"0,6916500448"
1975,DBO5,09,indic_b100,"0,8456546275"
1976,DBO5,09,indic_b100,"1,0126581862"
1977,DBO5,09,indic_b100,"1,0476586471"
1978,DBO5,09,indic_b100,"1,1550580671"
1979,DBO5,09,indic_b100,"1,0483271418"
1980,DBO5,09,indic_b100,"0,82360473"
1981,DBO5,09,indic_b100,"0,9812802394"
1982,DBO5,09,indic_b100,"0,8573567071"
1983,DBO5,09,indic_b100,"1,1183329485"
1984,DBO5,09,indic_b100,"0,5026998644"
1985,DBO5,09,indic_b100,"0,6785416667"
1986,DBO5,09,indic_b100,"0,7549791086"
1987,DBO5,09,indic_b100,"0,9242370892"
1988,DBO5,09,indic_b100,"0,5997916667"
1989,DBO5,09,indic_b100,"0,8425603528"
1990,DBO5,09,indic_b100,"1,0723653668"
1991,DBO5,09,indic_b100,"1,2297400186"
1992,DBO5,09,indic_b100,"0,5088556175"
1993,DBO5,09,indic_b100,"0,6485"
1994,DBO5,09,indic_b100,"0,8132245947"
1995,DBO5,09,indic_b100,"0,7671122995"
1996,DBO5,09,indic_b100,"0,4881035283"
1997,DBO5,09,indic_b100,"0,7253064812"
1998,DBO5,09,indic_b100,"0,7428074866"
1999,DBO5,09,indic_b100,"0,9120860415"
2000,DBO5,09,indic_b100,"1,1623720036"
2001,DBO5,09,indic_b100,"1,147113938"
2002,DBO5,09,indic_b100,"1,0248684618"
2003,DBO5,09,indic_b100,"0,5171773445"
2004,DBO5,09,indic_b100,"0,5682004379"
2005,DBO5,09,indic_b100,"0,608913649"
2006,DBO5,09,indic_b100,"0,5004642526"
2007,DBO5,09,indic_b100,"0,6118353399"
2008,DBO5,09,indic_b100,"0,4805749539"
2009,DBO5,09,indic_b100,"0,4260416667"
2010,DBO5,09,indic_b100,"0,6645775302"
2011,DBO5,09,indic_b100,"0,5691666667"
2012,DBO5,09,indic_b100,"0,5540854225"
2013,DBO5,09,indic_b100,"0,5105338904"
2014,DBO5,09,indic_b100,"0,525"
2015,DBO5,09,indic_b100,"0,6158967812"
2016,DBO5,09,indic_b100,"0,5476942123"
2017,DBO5,09,indic_b100,"0,6309027778"
2018,DBO5,09,indic_b100,"0,5859176725"
1971,DBO5,40,indic_b100,"1,0449927431"
1972,DBO5,40,indic_b100,"0,9028767628"
1973,DBO5,40,indic_b100,"1,0975433979"
1974,DBO5,40,indic_b100,"1,0513956758"
1975,DBO5,40,indic_b100,"0,7967048252"
1976,DBO5,40,indic_b100,"0,8534107402"
1977,DBO5,40,indic_b100,"0,9245283019"
1978,DBO5,40,indic_b100,"0,8101777153"
1979,DBO5,40,indic_b100,"0,7146831747"
1980,DBO5,40,indic_b100,"0,5511736149"
1981,DBO5,40,indic_b100,"0,869047619"
1982,DBO5,40,indic_b100,"0,5217965578"
1983,DBO5,40,indic_b100,"0,9239273209"
1984,DBO5,40,indic_b100,"0,9128093645"
1985,DBO5,40,indic_b100,"0,9706774775"
1986,DBO5,40,indic_b100,"0,8606580462"
1987,DBO5,40,indic_b100,"0,8589211418"
1988,DBO5,40,indic_b100,"0,8428099366"
1989,DBO5,40,indic_b100,"0,8285043184"
1990,DBO5,40,indic_b100,"0,7617412295"
1991,DBO5,40,indic_b100,"1,0784258628"
1992,DBO5,40,indic_b100,"0,5510066908"
1993,DBO5,40,indic_b100,"0,7306239737"
1994,DBO5,40,indic_b100,"0,7993333333"
1995,DBO5,40,indic_b100,"0,6978713111"
1996,DBO5,40,indic_b100,"0,517479727"
1997,DBO5,40,indic_b100,"0,7745099178"
1998,DBO5,40,indic_b100,"0,6243680466"
1999,DBO5,40,indic_b100,"0,5998230572"
2000,DBO5,40,indic_b100,"0,8773205974"
2001,DBO5,40,indic_b100,"0,6306622458"
2002,DBO5,40,indic_b100,"0,6593516043"
2003,DBO5,40,indic_b100,"0,592177331"
2004,DBO5,40,indic_b100,"0,6985544173"
2005,DBO5,40,indic_b100,"0,6732757808"
2006,DBO5,40,indic_b100,"0,5743105951"
2007,DBO5,40,indic_b100,"0,7659594075"
2008,DBO5,40,indic_b100,"0,6729516857"
2009,DBO5,40,indic_b100,"0,718020135"
2010,DBO5,40,indic_b100,"0,8663324979"
2011,DBO5,40,indic_b100,"1,1746031746"
2012,DBO5,40,indic_b100,"1,1502236649"
2013,DBO5,40,indic_b100,"1,0902089525"
2014,DBO5,40,indic_b100,"1,0782500518"
2015,DBO5,40,indic_b100,"0,8447619048"
2016,DBO5,40,indic_b100,"0,5905038358"
2017,DBO5,40,indic_b100,"0,4992063492"
2018,DBO5,40,indic_b100,"0,5186507937"
1971,DBO5,64,indic_b100,"1,3870673953"
1972,DBO5,64,indic_b100,"0,9836065574"
1973,DBO5,64,indic_b100,"0,943329675"
1974,DBO5,64,indic_b100,"0,8137762877"
1975,DBO5,64,indic_b100,"0,7023765317"
1976,DBO5,64,indic_b100,"0,8424408015"
1977,DBO5,64,indic_b100,"0,7581967213"
1978,DBO5,64,indic_b100,"0,7071823204"
1979,DBO5,64,indic_b100,"0,6833038869"
1980,DBO5,64,indic_b100,"0,6585635359"
1981,DBO5,64,indic_b100,"0,7451996343"
1982,DBO5,64,indic_b100,"0,5285926476"
1983,DBO5,64,indic_b100,"0,6372075752"
1984,DBO5,64,indic_b100,"0,6322114338"
1985,DBO5,64,indic_b100,"0,8142235123"
1986,DBO5,64,indic_b100,"0,5959459459"
1987,DBO5,64,indic_b100,"0,4127650177"
1988,DBO5,64,indic_b100,"0,5439189189"
1989,DBO5,64,indic_b100,"0,737704918"
1990,DBO5,64,indic_b100,"0,6008583691"
1991,DBO5,64,indic_b100,"0,7043374453"
1992,DBO5,64,indic_b100,"0,4637809187"
1993,DBO5,64,indic_b100,"0,660944206"
1994,DBO5,64,indic_b100,"0,6165457184"
1995,DBO5,64,indic_b100,"0,5868263473"
1996,DBO5,64,indic_b100,"0,4098360656"
1997,DBO5,64,indic_b100,"0,5045045045"
1998,DBO5,64,indic_b100,"0,5565371025"
1999,DBO5,64,indic_b100,"0,5708154506"
2000,DBO5,64,indic_b100,"0,6894876325"
2001,DBO5,64,indic_b100,"0,8474597197"
2002,DBO5,64,indic_b100,"1,1455388693"
2003,DBO5,64,indic_b100,"0,5851959361"
2004,DBO5,64,indic_b100,"0,7661141805"
2005,DBO5,64,indic_b100,"0,9373418112"
2006,DBO5,64,indic_b100,"0,5449558062"
2007,DBO5,64,indic_b100,"0,7832422587"
2008,DBO5,64,indic_b100,"0,4922279793"
2009,DBO5,64,indic_b100,"0,5557939914"
2010,DBO5,64,indic_b100,"0,5318021201"
2011,DBO5,64,indic_b100,"0,4477477477"
2012,DBO5,64,indic_b100,"0,6022522523"
2013,DBO5,64,indic_b100,"0,4231536926"
2014,DBO5,64,indic_b100,"0,3972055888"
2015,DBO5,64,indic_b100,"0,4095764273"
2016,DBO5,64,indic_b100,"0,4221274002"
2017,DBO5,64,indic_b100,"0,4776943463"
2018,DBO5,64,indic_b100,"0,4388905821"
1971,NH4+,17,indic_b100,"0,9066224338"
1972,NH4+,17,indic_b100,"0,6680375828"
1973,NH4+,17,indic_b100,"1,3136139315"
1974,NH4+,17,indic_b100,"0,7881252911"
1975,NH4+,17,indic_b100,1
1976,NH4+,17,indic_b100,"0,9507588165"
1977,NH4+,17,indic_b100,"0,6717982312"
1978,NH4+,17,indic_b100,"1,0483870968"
1979,NH4+,17,indic_b100,"0,912176405"
1980,NH4+,17,indic_b100,"1,3216986505"
1981,NH4+,17,indic_b100,"0,4427901373"
1982,NH4+,17,indic_b100,"0,9032258065"
1983,NH4+,17,indic_b100,"0,5964621275"
1984,NH4+,17,indic_b100,"0,6800785018"
1985,NH4+,17,indic_b100,"0,5401375356"
1986,NH4+,17,indic_b100,"0,709367873"
1987,NH4+,17,indic_b100,"1,0922897112"
1988,NH4+,17,indic_b100,"0,9447892665"
1989,NH4+,17,indic_b100,"1,1922401025"
1990,NH4+,17,indic_b100,"1,4616852921"
1991,NH4+,17,indic_b100,"1,6089479726"
1992,NH4+,17,indic_b100,"0,9146735907"
1993,NH4+,17,indic_b100,"0,5931658971"
1994,NH4+,17,indic_b100,"0,2114155299"
1995,NH4+,17,indic_b100,"0,1889746544"
1996,NH4+,17,indic_b100,"0,6109681344"
1997,NH4+,17,indic_b100,"0,3830229124"
1998,NH4+,17,indic_b100,"0,1748044405"
1999,NH4+,17,indic_b100,"0,0632508479"
2000,NH4+,17,indic_b100,"0,1002688924"
2001,NH4+,17,indic_b100,"0,1557152206"
2002,NH4+,17,indic_b100,"0,1194047699"
2003,NH4+,17,indic_b100,"0,1804257289"
2004,NH4+,17,indic_b100,"0,0968886381"
2005,NH4+,17,indic_b100,"0,1293729666"
2006,NH4+,17,indic_b100,"0,1790072199"
2007,NH4+,17,indic_b100,"0,1408524466"
2008,NH4+,17,indic_b100,"0,0833795416"
2009,NH4+,17,indic_b100,"0,1007267662"
2010,NH4+,17,indic_b100,"0,09173722"
2011,NH4+,17,indic_b100,"0,0803393436"
2012,NH4+,17,indic_b100,"0,094989107"
2013,NH4+,17,indic_b100,"0,1467301118"
2014,NH4+,17,indic_b100,"0,1254076966"
2015,NH4+,17,indic_b100,"0,1210725217"
2016,NH4+,17,indic_b100,"0,1634141837"
2017,NH4+,17,indic_b100,"0,1763915405"
2018,NH4+,17,indic_b100,"0,0862319453"
1971,NH4+,79,indic_b100,NA
1972,NH4+,79,indic_b100,NA
1975,NH4+,79,indic_b100,1
1976,NH4+,79,indic_b100,"1,2031684378"
1977,NH4+,79,indic_b100,"1,6316459847"
1978,NH4+,79,indic_b100,"1,096362574"
1979,NH4+,79,indic_b100,"1,7763107008"
1980,NH4+,79,indic_b100,"4,9625790288"
1981,NH4+,79,indic_b100,"0,8116067225"
1982,NH4+,79,indic_b100,"1,1679854145"
1983,NH4+,79,indic_b100,"0,8448681733"
1984,NH4+,79,indic_b100,"0,9908780603"
1985,NH4+,79,indic_b100,"1,1305950699"
1986,NH4+,79,indic_b100,"0,4089823783"
1987,NH4+,79,indic_b100,"0,8850173191"
1988,NH4+,79,indic_b100,"1,7802369182"
1989,NH4+,79,indic_b100,"0,7805753128"
1990,NH4+,79,indic_b100,"0,5898616156"
1991,NH4+,79,indic_b100,"0,7941342144"
1992,NH4+,79,indic_b100,"0,7326414111"
1993,NH4+,79,indic_b100,"1,20996099"
1994,NH4+,79,indic_b100,"0,8407485876"
1995,NH4+,79,indic_b100,"0,708785647"
1996,NH4+,79,indic_b100,"0,63468523"
1997,NH4+,79,indic_b100,"0,6541145413"
1998,NH4+,79,indic_b100,"0,34402576"
1999,NH4+,79,indic_b100,"0,5246754775"
2000,NH4+,79,indic_b100,"0,572740113"
2001,NH4+,79,indic_b100,"0,6373015873"
2002,NH4+,79,indic_b100,"0,6503833737"
2003,NH4+,79,indic_b100,"2,1759634786"
2004,NH4+,79,indic_b100,"0,546853141"
2005,NH4+,79,indic_b100,"1,5129354991"
2006,NH4+,79,indic_b100,"0,4715496368"
2007,NH4+,79,indic_b100,"0,4126858017"
2008,NH4+,79,indic_b100,"0,2505660927"
2009,NH4+,79,indic_b100,"0,3028638127"
2010,NH4+,79,indic_b100,"0,1637128957"
2011,NH4+,79,indic_b100,"0,465936351"
2012,NH4+,79,indic_b100,"0,3314697112"
2013,NH4+,79,indic_b100,"0,2576674738"
2014,NH4+,79,indic_b100,"0,5988532419"
2015,NH4+,79,indic_b100,"1,1020213994"
2016,NH4+,79,indic_b100,"1,1668782508"
2017,NH4+,79,indic_b100,"0,2716600529"
2018,NH4+,79,indic_b100,"0,1314988566"
1971,NH4+,16,indic_b100,NA
1972,NH4+,16,indic_b100,"1,3545842286"
1973,NH4+,16,indic_b100,"0,6319353019"
1974,NH4+,16,indic_b100,"0,7826238987"
1975,NH4+,16,indic_b100,1
1976,NH4+,16,indic_b100,"0,9448856222"
1977,NH4+,16,indic_b100,"0,6012096774"
1978,NH4+,16,indic_b100,"0,6778350515"
1979,NH4+,16,indic_b100,"1,1329948293"
1980,NH4+,16,indic_b100,"0,8046275352"
1981,NH4+,16,indic_b100,"0,3499985496"
1982,NH4+,16,indic_b100,"0,7349403537"
1983,NH4+,16,indic_b100,"0,5560483871"
1984,NH4+,16,indic_b100,"0,5318226222"
1985,NH4+,16,indic_b100,"0,5120717378"
1986,NH4+,16,indic_b100,"0,7231360116"
1987,NH4+,16,indic_b100,"0,7869663089"
1988,NH4+,16,indic_b100,"0,6536043424"
1989,NH4+,16,indic_b100,"1,0854773448"
1990,NH4+,16,indic_b100,"0,99236924"
1991,NH4+,16,indic_b100,"0,5355939308"
1992,NH4+,16,indic_b100,"0,4785326087"
1993,NH4+,16,indic_b100,"0,3699333801"
1994,NH4+,16,indic_b100,"0,219436547"
1995,NH4+,16,indic_b100,"0,0930976114"
1996,NH4+,16,indic_b100,"0,23705224"
1997,NH4+,16,indic_b100,"0,1425306057"
1998,NH4+,16,indic_b100,"0,1478853976"
1999,NH4+,16,indic_b100,"0,1964147131"
2000,NH4+,16,indic_b100,"0,1464909483"
2001,NH4+,16,indic_b100,"0,1045616159"
2002,NH4+,16,indic_b100,"0,1563016041"
2003,NH4+,16,indic_b100,"0,1241301486"
2004,NH4+,16,indic_b100,"0,161761527"
2005,NH4+,16,indic_b100,"0,1614500988"
2006,NH4+,16,indic_b100,"0,1346810338"
2007,NH4+,16,indic_b100,"0,1440417453"
2008,NH4+,16,indic_b100,"0,0834601735"
2009,NH4+,16,indic_b100,"0,1045037169"
2010,NH4+,16,indic_b100,"0,0609285581"
2011,NH4+,16,indic_b100,"0,1129294976"
2012,NH4+,16,indic_b100,"0,097429559"
2013,NH4+,16,indic_b100,"0,1243039953"
2014,NH4+,16,indic_b100,"0,104144638"
2015,NH4+,16,indic_b100,"0,0757585752"
2016,NH4+,16,indic_b100,"0,0766380827"
2017,NH4+,16,indic_b100,"0,1264330003"
2018,NH4+,16,indic_b100,"0,0895472796"
1971,NH4+,24,indic_b100,"0,6913369941"
1972,NH4+,24,indic_b100,"1,2470795979"
1973,NH4+,24,indic_b100,"0,9835069309"
1974,NH4+,24,indic_b100,"0,6313328137"
1975,NH4+,24,indic_b100,1
1976,NH4+,24,indic_b100,"0,8901740295"
1977,NH4+,24,indic_b100,"0,540686454"
1978,NH4+,24,indic_b100,"0,4969753451"
1979,NH4+,24,indic_b100,"0,663074792"
1980,NH4+,24,indic_b100,"0,8307934878"
1981,NH4+,24,indic_b100,"0,2832338578"
1982,NH4+,24,indic_b100,"0,5571098918"
1983,NH4+,24,indic_b100,"0,4047478695"
1984,NH4+,24,indic_b100,"0,3790550165"
1985,NH4+,24,indic_b100,"0,3441720861"
1986,NH4+,24,indic_b100,"0,5140182766"
1987,NH4+,24,indic_b100,"0,5517132977"
1988,NH4+,24,indic_b100,"0,2981136112"
1989,NH4+,24,indic_b100,"0,55"
1990,NH4+,24,indic_b100,"0,4258353708"
1991,NH4+,24,indic_b100,"0,2558139535"
1992,NH4+,24,indic_b100,"0,286"
1993,NH4+,24,indic_b100,"0,3594479906"
1994,NH4+,24,indic_b100,"0,193810707"
1995,NH4+,24,indic_b100,"0,1813953488"
1996,NH4+,24,indic_b100,"0,2308707953"
1997,NH4+,24,indic_b100,"0,1134883721"
1998,NH4+,24,indic_b100,"0,1032786885"
1999,NH4+,24,indic_b100,"0,0651162791"
2000,NH4+,24,indic_b100,"0,1122369447"
2001,NH4+,24,indic_b100,"0,0671311475"
2002,NH4+,24,indic_b100,"0,0611111111"
2003,NH4+,24,indic_b100,"0,0830168204"
2004,NH4+,24,indic_b100,"0,0907393577"
2005,NH4+,24,indic_b100,"0,1485430314"
2006,NH4+,24,indic_b100,"0,0863187588"
2007,NH4+,24,indic_b100,"0,0976668475"
2008,NH4+,24,indic_b100,"0,0509273813"
2009,NH4+,24,indic_b100,"0,0574795082"
2010,NH4+,24,indic_b100,"0,0457057506"
2011,NH4+,24,indic_b100,"0,0537802027"
2012,NH4+,24,indic_b100,"0,0682170543"
2013,NH4+,24,indic_b100,"0,0672143391"
2014,NH4+,24,indic_b100,"0,0681615491"
2015,NH4+,24,indic_b100,"0,0724863601"
2016,NH4+,24,indic_b100,"0,0526310695"
2017,NH4+,24,indic_b100,"0,078133478"
2018,NH4+,24,indic_b100,"0,0690909091"
1971,NH4+,33,indic_b100,NA
1972,NH4+,33,indic_b100,"1,4522480635"
1973,NH4+,33,indic_b100,"0,6137938274"
1974,NH4+,33,indic_b100,"0,7370583402"
1975,NH4+,33,indic_b100,"1,3279717647"
1976,NH4+,33,indic_b100,"0,8227198028"
1977,NH4+,33,indic_b100,"0,4670127711"
1978,NH4+,33,indic_b100,"0,5247647928"
1979,NH4+,33,indic_b100,"0,7650076883"
1980,NH4+,33,indic_b100,"0,5401630313"
1981,NH4+,33,indic_b100,"0,2548994554"
1982,NH4+,33,indic_b100,"0,5107235919"
1983,NH4+,33,indic_b100,"0,4122843057"
1984,NH4+,33,indic_b100,"0,3202035309"
1985,NH4+,33,indic_b100,"0,3548446357"
1986,NH4+,33,indic_b100,"0,3556048508"
1987,NH4+,33,indic_b100,"0,5298769042"
1988,NH4+,33,indic_b100,"0,4076235799"
