annee,lb_geo,POSOR_MO,POSOR_DBO5,POSOR_NR,POSOR_PT
1986,16,"9,5928259679","6,395217312","2,1595686351","0,157713727"
1986,17,"3,8466910442","2,5644606961","0,4034282362","0,1471427454"
1986,19,"9,9429041846","6,6286027897","0,8247121627","0,1974282362"
1986,24,"18,5810821275","12,387388085","1,2626840047","0,2794188502"
1986,31,"32,7760754791","21,8507169861","8,4877004302","2,0127105984"
1986,32,"6,439","4,2926666667","0,599","0,127"
1986,33,"27,3636523269","18,2424348846","2,6704258897","8,0811427454"
1986,40,"57,9655404771","38,6436936514","5,5198646852","0,3469929605"
1986,46,"3,637","2,4246666667","0,462","0,201"
1986,47,"17,2482823621","11,4988549081","1,1652854908","0,5924282362"
1986,48,"1,925","1,2833333333","0,217","0,09"
1986,63,"0,291","0,194","0,013","0,008"
1986,64,"18,0354098553","12,0236065702","2,7002847086","0,3331427454"
1986,65,"3,494","2,3293333333","2,079","0,181"
1986,79,"0,287","0,1913333333","0,307","0,014"
1986,81,"43,2943195151","28,8628796767","4,393995307","0,7005709816"
1986,82,"3,715","2,4766666667","0,438","0,16"
1986,86,"0,098","0,0653333333","0,012","0,01"
1986,87,"0,338","0,2253333333","0,108","0,012"
1986,bag,"313,2817078608","208,8544719072","36,8156186938","14,4356871334"
1986,FRF_ADOU,"71,1462366054","47,4308244036","9,6800066484","0,6881357059"
1986,FRF_CHAR,"12,838549081","8,5590327206","2,8189968713","0,3218564724"
1986,FRF_DORD,"40,7829526789","27,1886351193","3,2786816582","0,8749898318"
1986,FRF_GARO,"73,3732784513","48,9155189675","12,9708369183","10,6129945248"
1986,FRF_LITT,"23,8839174814","15,9226116543","0,5212698475","0,2359992178"
1986,FRF_LOT,"17,6738556903","11,7825704602","1,2252854908","0,3071427454"
1986,FRF_TARN,"58,9793195151","39,3195463434","6,028995307","1,3555709816"
1987,09,"8,773","5,8486666667","0,599","0,171"
1987,12,"12,976","8,6506666667","1,352","0,343"
1987,15,"6,712","4,4746666667","0,597","0,226"
1987,16,"9,188","6,1253333333","2,156","0,157"
1987,17,"3,817","2,5446666667","0,403","0,147"
1987,19,"9,638","6,4253333333","0,822","0,197"
1987,24,"17,226","11,484","1,224","0,267"
1987,31,"30,865","20,5766666667","8,47","2,008"
1987,32,"6,439","4,2926666667","0,599","0,127"
1987,33,"27,102","18,068","2,667","8,081"
1987,40,"52,816","35,2106666667","4,982","0,338"
1987,46,"3,637","2,4246666667","0,462","0,201"
1987,47,"17,244","11,496","1,165","0,592"
1987,48,"1,925","1,2833333333","0,217","0,09"
1987,63,"0,291","0,194","0,013","0,008"
1987,64,"17,829","11,886","2,699","0,333"
1987,65,"3,494","2,3293333333","2,079","0,181"
1987,79,"0,287","0,1913333333","0,307","0,014"
1987,81,"42,425","28,2833333333","4,388","0,7"
1987,82,"3,715","2,4766666667","0,438","0,16"
1987,86,"0,098","0,0653333333","0,012","0,01"
1987,87,"0,338","0,2253333333","0,108","0,012"
1987,bag,"299,221","199,4806666667","36,146","14,401"
1987,FRF_ADOU,"65,791","43,8606666667","9,141","0,679"
1987,FRF_CHAR,"12,445","8,2966666667","2,815","0,321"
1987,FRF_DORD,"39,08","26,0533333333","3,237","0,862"
1987,FRF_GARO,"70,809","47,206","12,945","10,606"
1987,FRF_LITT,"22,501","15,0006666667","0,501","0,235"
1987,FRF_LOT,"17,672","11,7813333333","1,225","0,307"
1987,FRF_TARN,"58,11","38,74","6,023","1,355"
1988,09,"9,49","6,3266666667","0,633","0,187"
1988,12,"10,651","7,1006666667","1,165","0,344"
1988,15,"6,176","4,1173333333","0,529","0,166"
1988,16,"20,582","13,7213333333","4,321","0,288"
1988,17,"15,787","10,5246666667","0,776","0,295"
1988,19,"9,912","6,608","0,799","0,24"
1988,24,"19,238","12,8253333333","1,187","0,293"
1988,31,"30,045","20,03","6,373","1,855"
1988,32,"8,296","5,5306666667","0,654","0,155"
1988,33,"33,895","22,5966666667","2,638","2,818"
1988,40,"59,34","39,56","6,254","0,363"
1988,46,"3,024","2,016","0,374","0,282"
1988,47,"15,803","10,5353333333","1,023","0,606"
1988,48,"2,059","1,3726666667","0,196","0,09"
1988,63,"0,331","0,2206666667","0,016","0,007"
1988,64,"17,981","11,9873333333","2,299","0,388"
1988,65,"3,323","2,2153333333","0,929","0,205"
1988,79,"0,384","0,256","0,362","0,018"
1988,81,"40,142","26,7613333333","4,693","0,44"
1988,82,"6,729","4,486","0,612","0,285"
1988,86,"0,306","0,204","0,03","0,024"
1988,87,"0,296","0,1973333333","0,093","0,01"
1988,bag,"339,649","226,4326666667","36,326","9,413"
1988,FRF_ADOU,"75,058","50,0386666667","8,839","0,778"
1988,FRF_CHAR,"29,801","19,8673333333","5,142","0,554"
1988,FRF_DORD,"43,315","28,8766666667","3,419","1,038"
1988,FRF_GARO,"77,938","51,9586666667","10,682","5,423"
1988,FRF_LITT,"27,024","18,016","0,726","0,286"
1988,FRF_LOT,"14,936","9,9573333333","0,938","0,265"
1988,FRF_TARN,"56,468","37,6453333333","6,332","1,022"
1989,09,"9,141","6,094","0,62","0,181"
1989,12,"12,851","8,5673333333","1,193","0,358"
1989,15,"6,209","4,1393333333","0,517","0,184"
1989,16,"19,161","12,774","2,249","0,261"
1989,17,"13,187","8,7913333333","0,709","0,224"
1989,19,"11,639","7,7593333333","0,986","0,278"
1989,24,"18,023","12,0153333333","1,022","0,295"
1989,31,"28,373","18,9153333333","5,938","1,913"
1989,32,"7,298","4,8653333333","0,661","0,179"
1989,33,"28,531","19,0206666667","2,627","4,122"
1989,40,"61,201","40,8006666667","6,595","0,408"
1989,46,"3,227","2,1513333333","0,369","0,537"
1989,47,"22,046","14,6973333333","1,369","0,733"
1989,48,"1,791","1,194","0,176","0,096"
1989,63,"0,184","0,1226666667","0,008","0,003"
1989,64,"18,598","12,3986666667","2,333","0,458"
1989,65,"3,083","2,0553333333","0,849","0,225"
1989,79,"0,246","0,164","0,177","0,013"
1989,81,"42,41","28,2733333333","4,413","0,421"
1989,82,"6,125","4,0833333333","0,472","0,189"
1989,86,"0,104","0,0693333333","0,01","0,013"
1989,87,"0,385","0,2566666667","0,13","0,014"
1989,bag,"344,281","229,5206666667","33,733","11,138"
1989,FRF_ADOU,"73,668","49,112","9,189","0,885"
1989,FRF_CHAR,"28,49","18,9933333333","2,892","0,447"
1989,FRF_DORD,"43,52","29,0133333333","3,359","1,341"
1989,FRF_GARO,"71,715","47,81","10,283","6,839"
1989,FRF_LITT,"29,254","19,5026666667","0,726","0,344"
1989,FRF_LOT,"20,362","13,5746666667","1,169","0,359"
1989,FRF_TARN,"59,82","39,88","5,908","0,901"
1990,09,"8,837","5,8913333333","0,578","0,179"
1990,12,"11,54","7,6933333333","1,233","0,348"
1990,15,"6,273","4,182","0,42","0,21"
1990,16,"19,309","12,8726666667","1,864","0,292"
1990,17,"11,84","7,8933333333","0,58","0,185"
1990,19,"11,412","7,608","0,799","0,251"
1990,24,"17,831","11,8873333333","0,992","0,29"
1990,31,"26,961","17,974","6,287","2,221"
1990,32,"6,701","4,4673333333","0,732","0,2"
1990,33,"30,703","20,4686666667","2,948","2,251"
1990,40,"58,092","38,728","6,544","0,4"
1990,46,"3,657","2,438","0,405","1,654"
1990,47,"14,696","9,7973333333","1,155","0,336"
1990,48,"1,636","1,0906666667","0,174","0,103"
1990,63,"0,244","0,1626666667","0,015","0,008"
1990,64,"19,216","12,8106666667","2,494","0,422"
1990,65,"2,774","1,8493333333","0,799","0,098"
1990,79,"0,193","0,1286666667","0,152","0,01"
1990,81,"40,667","27,1113333333","4,374","0,42"
1990,82,"5,157","3,438","0,441","0,175"
1990,86,"0,4","0,2666666667","0,042","0,027"
1990,87,"0,287","0,1913333333","0,106","0,012"
1990,bag,"329,031","219,354","33,445","10,129"
1990,FRF_ADOU,"71,474","47,6493333333","9,418","0,748"
1990,FRF_CHAR,"28,077","18,718","2,461","0,485"
1990,FRF_DORD,"43,439","28,9593333333","3,024","2,418"
1990,FRF_GARO,"69,218","46,1453333333","10,77","4,952"
1990,FRF_LITT,"27,995","18,6633333333","0,674","0,323"
1990,FRF_LOT,"15,851","10,5673333333","1,048","0,339"
1990,FRF_TARN,"55,75","37,1666666667","5,846","0,843"
1991,09,"8,099","5,3993333333","0,579","0,174"
1991,12,"13,386","8,924","1,656","0,724"
1991,15,"6,518","4,3453333333","0,438","0,188"
1991,16,"19,103","12,7353333333","1,702","0,257"
1991,17,"13,296","8,864","0,586","0,204"
1991,19,"13,619","9,0793333333","0,94","0,278"
1991,24,"18,164","12,1093333333","1,069","0,316"
1991,31,"26,941","17,9606666667","7,098","1,726"
1991,32,"4,812","3,208","0,565","0,15"
1991,33,"33,377","22,2513333333","2,787","1,44"
1991,40,"69,453","46,302","6,315","0,775"
1991,46,"3,605","2,4033333333","0,398","0,513"
1991,47,"13,917","9,278","1,141","0,597"
1991,48,"2,091","1,394","0,215","0,186"
1991,63,"0,218","0,1453333333","0,014","0,008"
1991,64,"13,076","8,7173333333","2,002","0,395"
1991,65,"3,075","2,05","0,458","0,103"
1991,79,"0,152","0,1013333333","0,143","0,01"
1991,81,"31,534","21,0226666667","3,724","0,351"
1991,82,"5,847","3,898","0,403","0,284"
1991,86,"0,348","0,232","0,065","0,025"
1991,87,"0,281","0,1873333333","0,097","0,013"
1991,bag,"328,744","219,1626666667","32,769","8,763"
1991,FRF_ADOU,"77,215","51,4766666667","8,45","1,023"
1991,FRF_CHAR,"27,991","18,6606666667","2,238","0,445"
1991,FRF_DORD,"48,328","32,2186666667","3,29","1,33"
1991,FRF_GARO,"69,572","46,3813333333","11,369","3,848"
1991,FRF_LITT,"26,67","17,78","0,663","0,389"
1991,FRF_LOT,"13,604","9,0693333333","0,917","0,31"
1991,FRF_TARN,"48,986","32,6573333333","5,574","1,368"
1992,09,"8,523","5,682","0,53","0,172"
1992,12,"4,299","2,866","0,379","0,515"
1992,15,"1,942","1,2946666667","0,141","0,094"
1992,16,"13,831","9,2206666667","1,89","0,142"
1992,17,"6,497","4,3313333333","0,226","0,11"
1992,19,"3,318","2,212","0,133","0,055"
1992,24,"14,467","9,6446666667","0,794","0,282"
1992,31,"24,241","16,1606666667","4,15","1,464"
1992,32,"1,448","0,9653333333","0,069","0,025"
1992,33,"20,092","13,3946666667","1,772","0,859"
1992,40,"35,995","23,9966666667","2,206","0,54"
1992,46,"1,637","1,0913333333","0,135","0,036"
1992,47,"8,613","5,742","0,433","0,35"
1992,48,"0,146","0,0973333333","0,029",NA
